id,date,hour,status
22,2014-01-15,19,1
22,2014-01-15,20,-1
22,2014-01-15,21,1
22,2014-01-15,22,-1
22,2014-01-15,23,-1
22,2014-01-16,0,-1
22,2014-01-16,1,-1
22,2014-01-16,2,-1
22,2014-01-16,3,-1
22,2014-01-16,4,-1
22,2014-01-16,5,-1
22,2014-01-16,6,-1
22,2014-01-16,7,1
22,2014-01-16,8,1
22,2014-01-16,9,-1
22,2014-01-16,10,-1
22,2014-01-16,11,-1
22,2014-01-16,12,1
22,2014-01-16,13,1
22,2014-01-16,14,-1
22,2014-01-16,15,-1
22,2014-01-16,16,-1
22,2014-01-16,17,1
22,2014-01-16,18,-1
22,2014-01-16,19,1
22,2014-01-16,20,1
22,2014-01-16,21,0
22,2014-01-16,22,-1
22,2014-01-16,23,-1
22,2014-01-17,0,-1
22,2014-01-17,1,-1
22,2014-01-17,2,-1
22,2014-01-17,3,-1
22,2014-01-17,4,-1
22,2014-01-17,5,-1
22,2014-01-17,6,-1
22,2014-01-17,7,-1
22,2014-01-17,8,1
22,2014-01-17,9,-1
22,2014-01-17,10,-1
22,2014-01-17,11,-1
22,2014-01-17,12,-1
22,2014-01-17,13,-1
22,2014-01-17,14,-1
22,2014-01-17,15,-1
22,2014-01-17,16,-1
22,2014-01-17,17,1
22,2014-01-17,18,-1
22,2014-01-17,19,1
22,2014-01-17,20,1
22,2014-01-17,21,-1
22,2014-01-17,22,-1
22,2014-01-17,23,-1
22,2014-01-18,0,-1
22,2014-01-18,1,-1
22,2014-01-18,2,-1
22,2014-01-18,3,-1
22,2014-01-18,4,-1
22,2014-01-18,5,-1
22,2014-01-18,6,-1
22,2014-01-18,7,-1
22,2014-01-18,8,-1
22,2014-01-18,9,-1
22,2014-01-18,10,1
22,2014-01-18,11,1
22,2014-01-18,12,-1
22,2014-01-18,13,1
22,2014-01-18,14,-1
22,2014-01-18,15,-1
22,2014-01-18,16,-1
22,2014-01-18,17,-1
22,2014-01-18,18,1
22,2014-01-18,19,-1
22,2014-01-18,20,1
22,2014-01-18,21,-1
22,2014-01-18,22,-1
22,2014-01-18,23,-1
22,2014-01-19,0,-1
22,2014-01-19,1,-1
22,2014-01-19,2,-1
22,2014-01-19,3,-1
22,2014-01-19,4,-1
22,2014-01-19,5,-1
22,2014-01-19,6,-1
22,2014-01-19,7,-1
22,2014-01-19,8,-1
22,2014-01-19,9,-1
22,2014-01-19,10,-1
22,2014-01-19,11,-1
22,2014-01-19,12,-1
22,2014-01-19,13,-1
22,2014-01-19,14,-1
22,2014-01-19,15,-1
22,2014-01-19,16,-1
22,2014-01-19,17,-1
22,2014-01-19,18,1
22,2014-01-19,19,1
22,2014-01-19,20,-1
22,2014-01-19,21,-1
22,2014-01-19,22,-1
22,2014-01-19,23,-1
23,2014-01-06,0,-1
23,2014-01-06,1,-1
23,2014-01-06,2,-1
23,2014-01-06,3,-1
23,2014-01-06,4,-1
23,2014-01-06,5,-1
23,2014-01-06,6,-1
23,2014-01-06,7,0
23,2014-01-06,8,0
23,2014-01-06,9,-1
23,2014-01-06,10,-1
23,2014-01-06,11,-1
23,2014-01-06,12,1
23,2014-01-06,13,1
23,2014-01-06,14,-1
23,2014-01-06,15,-1
23,2014-01-06,16,1
23,2014-01-06,17,1
23,2014-01-06,18,1
23,2014-01-06,19,-1
23,2014-01-06,20,1
23,2014-01-06,21,-1
23,2014-01-06,22,-1
23,2014-01-06,23,-1
23,2014-01-07,0,-1
23,2014-01-07,1,-1
23,2014-01-07,2,-1
23,2014-01-07,3,-1
23,2014-01-07,4,-1
23,2014-01-07,5,-1
23,2014-01-07,6,-1
23,2014-01-07,7,1
23,2014-01-07,8,0
23,2014-01-07,9,-1
23,2014-01-07,10,-1
23,2014-01-07,11,-1
23,2014-01-07,12,1
23,2014-01-07,13,1
23,2014-01-07,14,-1
23,2014-01-07,15,-1
23,2014-01-07,16,-1
23,2014-01-07,17,1
23,2014-01-07,18,1
23,2014-01-07,19,1
23,2014-01-07,20,0
23,2014-01-07,21,-1
23,2014-01-07,22,-1
23,2014-01-07,23,-1
23,2014-01-08,0,-1
23,2014-01-08,1,-1
23,2014-01-08,2,-1
23,2014-01-08,3,-1
23,2014-01-08,4,-1
23,2014-01-08,5,-1
23,2014-01-08,6,-1
23,2014-01-08,7,1
23,2014-01-08,8,0
23,2014-01-08,9,-1
23,2014-01-08,10,-1
23,2014-01-08,11,1
23,2014-01-08,12,0
23,2014-01-08,13,1
23,2014-01-08,14,-1
23,2014-01-08,15,-1
23,2014-01-08,16,-1
23,2014-01-08,17,1
23,2014-01-08,18,1
23,2014-01-08,19,-1
23,2014-01-08,20,1
23,2014-01-08,21,-1
23,2014-01-08,22,-1
23,2014-01-08,23,-1
23,2014-01-09,0,-1
23,2014-01-09,1,-1
23,2014-01-09,2,-1
23,2014-01-09,3,-1
23,2014-01-09,4,-1
23,2014-01-09,5,-1
23,2014-01-09,6,-1
23,2014-01-09,7,1
23,2014-01-09,8,1
23,2014-01-09,9,-1
23,2014-01-09,10,-1
23,2014-01-09,11,-1
23,2014-01-09,12,1
23,2014-01-09,13,1
23,2014-01-09,14,-1
23,2014-01-09,15,-1
23,2014-01-09,16,-1
23,2014-01-09,17,1
23,2014-01-09,18,1
23,2014-01-09,19,1
23,2014-01-09,20,-1
23,2014-01-09,21,-1
23,2014-01-09,22,-1
23,2014-01-09,23,-1
23,2014-01-10,0,-1
23,2014-01-10,1,-1
23,2014-01-10,2,-1
23,2014-01-10,3,-1
23,2014-01-10,4,-1
23,2014-01-10,5,-1
23,2014-01-10,6,-1
23,2014-01-10,7,1
23,2014-01-10,8,-1
23,2014-01-10,9,-1
23,2014-01-10,10,-1
23,2014-01-10,11,-1
23,2014-01-10,12,1
23,2014-01-10,13,1
23,2014-01-10,14,-1
23,2014-01-10,15,-1
23,2014-01-10,16,-1
23,2014-01-10,17,1
23,2014-01-10,18,-1
23,2014-01-10,19,-1
23,2014-01-10,20,-1
23,2014-01-10,21,-1
23,2014-01-10,22,-1
23,2014-01-10,23,-1
23,2014-01-11,0,-1
23,2014-01-11,1,-1
23,2014-01-11,2,-1
23,2014-01-11,3,-1
23,2014-01-11,4,-1
23,2014-01-11,5,-1
23,2014-01-11,6,-1
23,2014-01-11,7,-1
23,2014-01-11,8,-1
23,2014-01-11,9,-1
23,2014-01-11,10,-1
23,2014-01-11,11,-1
23,2014-01-11,12,1
23,2014-01-11,13,1
23,2014-01-11,14,-1
23,2014-01-11,15,-1
23,2014-01-11,16,-1
23,2014-01-11,17,-1
23,2014-01-11,18,-1
23,2014-01-11,19,-1
23,2014-01-11,20,-1
23,2014-01-11,21,-1
23,2014-01-11,22,-1
23,2014-01-11,23,-1
23,2014-01-12,0,-1
23,2014-01-12,1,-1
23,2014-01-12,2,-1
23,2014-01-12,3,-1
23,2014-01-12,4,-1
23,2014-01-12,5,-1
23,2014-01-12,6,-1
23,2014-01-12,7,-1
23,2014-01-12,8,-1
23,2014-01-12,9,-1
23,2014-01-12,10,-1
23,2014-01-12,11,-1
23,2014-01-12,12,-1
23,2014-01-12,13,-1
23,2014-01-12,14,-1
23,2014-01-12,15,-1
23,2014-01-12,16,-1
23,2014-01-12,17,-1
23,2014-01-12,18,1
23,2014-01-12,19,1
23,2014-01-12,20,-1
23,2014-01-12,21,-1
23,2014-01-12,22,-1
23,2014-01-12,23,-1
23,2014-01-13,0,-1
23,2014-01-13,1,-1
23,2014-01-13,2,-1
23,2014-01-13,3,-1
23,2014-01-13,4,-1
23,2014-01-13,5,-1
23,2014-01-13,6,-1
23,2014-01-13,7,1
23,2014-01-13,8,1
23,2014-01-13,9,-1
23,2014-01-13,10,-1
23,2014-01-13,11,1
23,2014-01-13,12,0
23,2014-01-13,13,1
23,2014-01-13,14,-1
23,2014-01-13,15,-1
23,2014-01-13,16,-1
23,2014-01-13,17,1
23,2014-01-13,18,-1
23,2014-01-13,19,-1
23,2014-01-13,20,-1
23,2014-01-13,21,-1
23,2014-01-13,22,-1
23,2014-01-13,23,-1
23,2014-01-14,0,-1
23,2014-01-14,1,-1
23,2014-01-14,2,-1
23,2014-01-14,3,-1
23,2014-01-14,4,-1
23,2014-01-14,5,-1
23,2014-01-14,6,-1
23,2014-01-14,7,1
23,2014-01-14,8,-1
23,2014-01-14,9,-1
23,2014-01-14,10,-1
23,2014-01-14,11,-1
23,2014-01-14,12,1
23,2014-01-14,13,1
23,2014-01-14,14,-1
23,2014-01-14,15,-1
23,2014-01-14,16,-1
23,2014-01-14,17,1
23,2014-01-14,18,1
23,2014-01-14,19,-1
23,2014-01-14,20,1
23,2014-01-14,21,-1
23,2014-01-14,22,-1
23,2014-01-14,23,-1
23,2014-01-15,0,-1
23,2014-01-15,1,-1
23,2014-01-15,2,-1
23,2014-01-15,3,-1
23,2014-01-15,4,-1
23,2014-01-15,5,-1
23,2014-01-15,6,-1
23,2014-01-15,7,1
23,2014-01-15,8,1
23,2014-01-15,9,-1
23,2014-01-15,10,-1
23,2014-01-15,11,1
23,2014-01-15,12,0
23,2014-01-15,13,1
23,2014-01-15,14,-1
23,2014-01-15,15,-1
23,2014-01-15,16,-1
23,2014-01-15,17,1
23,2014-01-15,18,1
23,2014-01-15,19,-1
23,2014-01-15,20,1
23,2014-01-15,21,-1
23,2014-01-15,22,-1
23,2014-01-15,23,-1
23,2014-01-16,0,-1
23,2014-01-16,1,-1
23,2014-01-16,2,-1
23,2014-01-16,3,-1
23,2014-01-16,4,-1
23,2014-01-16,5,-1
23,2014-01-16,6,-1
23,2014-01-16,7,1
23,2014-01-16,8,-1
23,2014-01-16,9,-1
23,2014-01-16,10,-1
23,2014-01-16,11,-1
23,2014-01-16,12,1
23,2014-01-16,13,1
23,2014-01-16,14,-1
23,2014-01-16,15,-1
23,2014-01-16,16,-1
23,2014-01-16,17,1
23,2014-01-16,18,1
23,2014-01-16,19,1
23,2014-01-16,20,-1
23,2014-01-16,21,-1
23,2014-01-16,22,-1
23,2014-01-16,23,-1
23,2014-01-17,0,-1
23,2014-01-17,1,-1
23,2014-01-17,2,-1
23,2014-01-17,3,-1
23,2014-01-17,4,-1
23,2014-01-17,5,-1
23,2014-01-17,6,-1
23,2014-01-17,7,1
23,2014-01-17,8,0
23,2014-01-17,9,-1
23,2014-01-17,10,-1
23,2014-01-17,11,-1
23,2014-01-17,12,1
23,2014-01-17,13,1
23,2014-01-17,14,-1
23,2014-01-17,15,-1
23,2014-01-17,16,-1
23,2014-01-17,17,1
23,2014-01-17,18,1
23,2014-01-17,19,-1
23,2014-01-17,20,1
23,2014-01-17,21,-1
23,2014-01-17,22,-1
23,2014-01-17,23,-1
23,2014-01-18,0,-1
23,2014-01-18,1,-1
23,2014-01-18,2,-1
23,2014-01-18,3,-1
23,2014-01-18,4,-1
23,2014-01-18,5,-1
23,2014-01-18,6,-1
23,2014-01-18,7,-1
23,2014-01-18,8,-1
23,2014-01-18,9,-1
23,2014-01-18,10,-1
23,2014-01-18,11,-1
23,2014-01-18,12,1
23,2014-01-18,13,1
23,2014-01-18,14,-1
23,2014-01-18,15,1
23,2014-01-18,16,-1
23,2014-01-18,17,-1
23,2014-01-18,18,1
23,2014-01-18,19,1
23,2014-01-18,20,-1
23,2014-01-18,21,-1
23,2014-01-18,22,-1
23,2014-01-18,23,-1
23,2014-01-19,0,-1
23,2014-01-19,1,-1
23,2014-01-19,2,-1
23,2014-01-19,3,-1
23,2014-01-19,4,-1
23,2014-01-19,5,-1
23,2014-01-19,6,-1
23,2014-01-19,7,-1
23,2014-01-19,8,-1
23,2014-01-19,9,-1
23,2014-01-19,10,-1
23,2014-01-19,11,-1
23,2014-01-19,12,1
23,2014-01-19,13,1
23,2014-01-19,14,-1
23,2014-01-19,15,1
23,2014-01-19,16,-1
23,2014-01-19,17,-1
23,2014-01-19,18,1
23,2014-01-19,19,1
23,2014-01-19,20,-1
23,2014-01-19,21,-1
23,2014-01-19,22,-1
23,2014-01-19,23,-1
24,2014-01-06,0,-1
24,2014-01-06,1,-1
24,2014-01-06,2,-1
24,2014-01-06,3,-1
24,2014-01-06,4,-1
24,2014-01-06,5,-1
24,2014-01-06,6,-1
24,2014-01-06,7,0
24,2014-01-06,8,1
24,2014-01-06,9,-1
24,2014-01-06,10,-1
24,2014-01-06,11,-1
24,2014-01-06,12,1
24,2014-01-06,13,1
24,2014-01-06,14,0
24,2014-01-06,15,-1
24,2014-01-06,16,-1
24,2014-01-06,17,1
24,2014-01-06,18,1
24,2014-01-06,19,-1
24,2014-01-06,20,-1
24,2014-01-06,21,1
24,2014-01-06,22,-1
24,2014-01-06,23,-1
24,2014-01-07,0,-1
24,2014-01-07,1,-1
24,2014-01-07,2,-1
24,2014-01-07,3,-1
24,2014-01-07,4,-1
24,2014-01-07,5,-1
24,2014-01-07,6,-1
24,2014-01-07,7,1
24,2014-01-07,8,1
24,2014-01-07,9,-1
24,2014-01-07,10,-1
24,2014-01-07,11,1
24,2014-01-07,12,1
24,2014-01-07,13,-1
24,2014-01-07,14,1
24,2014-01-07,15,-1
24,2014-01-07,16,-1
24,2014-01-07,17,1
24,2014-01-07,18,0
24,2014-01-07,19,-1
24,2014-01-07,20,-1
24,2014-01-07,21,-1
24,2014-01-07,22,-1
24,2014-01-07,23,-1
24,2014-01-08,0,-1
24,2014-01-08,1,-1
24,2014-01-08,2,-1
24,2014-01-08,3,-1
24,2014-01-08,4,-1
24,2014-01-08,5,-1
24,2014-01-08,6,-1
24,2014-01-08,7,-1
24,2014-01-08,8,1
24,2014-01-08,9,-1
24,2014-01-08,10,-1
24,2014-01-08,11,1
24,2014-01-08,12,1
24,2014-01-08,13,-1
24,2014-01-08,14,1
24,2014-01-08,15,-1
24,2014-01-08,16,-1
24,2014-01-08,17,1
24,2014-01-08,18,1
24,2014-01-08,19,1
24,2014-01-08,20,0
24,2014-01-08,21,-1
24,2014-01-08,22,-1
24,2014-01-08,23,1
24,2014-01-09,0,-1
24,2014-01-09,1,-1
24,2014-01-09,2,-1
24,2014-01-09,3,1
24,2014-01-09,4,-1
24,2014-01-09,5,-1
24,2014-01-09,6,1
24,2014-01-09,7,1
24,2014-01-09,8,1
24,2014-01-09,9,-1
24,2014-01-09,10,-1
24,2014-01-09,11,1
24,2014-01-09,12,1
24,2014-01-09,13,1
24,2014-01-09,14,0
24,2014-01-09,15,-1
24,2014-01-09,16,-1
24,2014-01-09,17,1
24,2014-01-09,18,-1
24,2014-01-09,19,1
24,2014-01-09,20,-1
24,2014-01-09,21,1
24,2014-01-09,22,-1
24,2014-01-09,23,-1
24,2014-01-10,0,-1
24,2014-01-10,1,-1
24,2014-01-10,2,-1
24,2014-01-10,3,-1
24,2014-01-10,4,-1
24,2014-01-10,5,-1
24,2014-01-10,6,-1
24,2014-01-10,7,1
24,2014-01-10,8,1
24,2014-01-10,9,-1
24,2014-01-10,10,-1
24,2014-01-10,11,1
24,2014-01-10,12,1
24,2014-01-10,13,1
24,2014-01-10,14,0
24,2014-01-10,15,-1
24,2014-01-10,16,-1
24,2014-01-10,17,1
24,2014-01-10,18,0
24,2014-01-10,19,1
24,2014-01-10,20,-1
24,2014-01-10,21,1
24,2014-01-10,22,1
24,2014-01-10,23,-1
24,2014-01-11,0,-1
24,2014-01-11,1,-1
24,2014-01-11,2,-1
24,2014-01-11,3,-1
24,2014-01-11,4,-1
24,2014-01-11,5,-1
24,2014-01-11,6,-1
24,2014-01-11,7,-1
24,2014-01-11,8,-1
24,2014-01-11,9,-1
24,2014-01-11,10,-1
24,2014-01-11,11,-1
24,2014-01-11,12,1
24,2014-01-11,13,1
24,2014-01-11,14,-1
24,2014-01-11,15,-1
24,2014-01-11,16,1
24,2014-01-11,17,1
24,2014-01-11,18,-1
24,2014-01-11,19,-1
24,2014-01-11,20,-1
24,2014-01-11,21,-1
24,2014-01-11,22,-1
24,2014-01-11,23,-1
24,2014-01-12,0,-1
24,2014-01-12,1,-1
24,2014-01-12,2,-1
24,2014-01-12,3,-1
24,2014-01-12,4,-1
24,2014-01-12,5,-1
24,2014-01-12,6,-1
24,2014-01-12,7,-1
24,2014-01-12,8,-1
24,2014-01-12,9,-1
24,2014-01-12,10,-1
24,2014-01-12,11,-1
24,2014-01-12,12,-1
24,2014-01-12,13,-1
24,2014-01-12,14,-1
24,2014-01-12,15,-1
24,2014-01-12,16,-1
24,2014-01-12,17,-1
24,2014-01-12,18,-1
24,2014-01-12,19,-1
24,2014-01-12,20,-1
24,2014-01-12,21,-1
24,2014-01-12,22,-1
24,2014-01-12,23,-1
24,2014-01-13,0,-1
24,2014-01-13,1,-1
24,2014-01-13,2,-1
24,2014-01-13,3,-1
24,2014-01-13,4,-1
24,2014-01-13,5,-1
24,2014-01-13,6,-1
24,2014-01-13,7,1
24,2014-01-13,8,1
24,2014-01-13,9,-1
24,2014-01-13,10,-1
24,2014-01-13,11,1
24,2014-01-13,12,1
24,2014-01-13,13,1
24,2014-01-13,14,-1
24,2014-01-13,15,-1
24,2014-01-13,16,-1
24,2014-01-13,17,1
24,2014-01-13,18,0
24,2014-01-13,19,1
24,2014-01-13,20,-1
24,2014-01-13,21,-1
24,2014-01-13,22,-1
24,2014-01-13,23,-1
24,2014-01-14,0,-1
24,2014-01-14,1,-1
24,2014-01-14,2,-1
24,2014-01-14,3,1
24,2014-01-14,4,-1
24,2014-01-14,5,-1
24,2014-01-14,6,-1
24,2014-01-14,7,1
24,2014-01-14,8,1
24,2014-01-14,9,-1
24,2014-01-14,10,-1
24,2014-01-14,11,1
24,2014-01-14,12,1
24,2014-01-14,13,-1
24,2014-01-14,14,1
24,2014-01-14,15,-1
24,2014-01-14,16,-1
24,2014-01-14,17,1
24,2014-01-14,18,1
24,2014-01-14,19,0
24,2014-01-14,20,1
24,2014-01-14,21,-1
24,2014-01-14,22,-1
24,2014-01-14,23,-1
24,2014-01-15,0,-1
24,2014-01-15,1,-1
24,2014-01-15,2,-1
24,2014-01-15,3,-1
24,2014-01-15,4,-1
24,2014-01-15,5,-1
24,2014-01-15,6,-1
24,2014-01-15,7,1
24,2014-01-15,8,1
24,2014-01-15,9,-1
24,2014-01-15,10,-1
24,2014-01-15,11,1
24,2014-01-15,12,1
24,2014-01-15,13,-1
24,2014-01-15,14,1
24,2014-01-15,15,-1
24,2014-01-15,16,-1
24,2014-01-15,17,1
24,2014-01-15,18,1
24,2014-01-15,19,1
24,2014-01-15,20,-1
24,2014-01-15,21,-1
24,2014-01-15,22,-1
24,2014-01-15,23,-1
24,2014-01-16,0,-1
24,2014-01-16,1,-1
24,2014-01-16,2,-1
24,2014-01-16,3,-1
24,2014-01-16,4,-1
24,2014-01-16,5,-1
24,2014-01-16,6,-1
24,2014-01-16,7,1
24,2014-01-16,8,0
24,2014-01-16,9,-1
24,2014-01-16,10,-1
24,2014-01-16,11,1
24,2014-01-16,12,1
24,2014-01-16,13,-1
24,2014-01-16,14,-1
24,2014-01-16,15,-1
24,2014-01-16,16,-1
24,2014-01-16,17,1
24,2014-01-16,18,-1
24,2014-01-16,19,1
24,2014-01-16,20,1
24,2014-01-16,21,-1
24,2014-01-16,22,-1
24,2014-01-16,23,-1
24,2014-01-17,0,-1
24,2014-01-17,1,-1
24,2014-01-17,2,-1
24,2014-01-17,3,-1
24,2014-01-17,4,-1
24,2014-01-17,5,-1
24,2014-01-17,6,-1
24,2014-01-17,7,1
24,2014-01-17,8,1
24,2014-01-17,9,-1
24,2014-01-17,10,-1
24,2014-01-17,11,-1
24,2014-01-17,12,1
24,2014-01-17,13,-1
24,2014-01-17,14,1
24,2014-01-17,15,-1
24,2014-01-17,16,-1
24,2014-01-17,17,1
24,2014-01-17,18,1
24,2014-01-17,19,-1
24,2014-01-17,20,-1
24,2014-01-17,21,1
24,2014-01-17,22,-1
24,2014-01-17,23,-1
24,2014-01-18,0,-1
24,2014-01-18,1,-1
24,2014-01-18,2,-1
24,2014-01-18,3,-1
24,2014-01-18,4,-1
24,2014-01-18,5,-1
24,2014-01-18,6,-1
24,2014-01-18,7,-1
24,2014-01-18,8,-1
24,2014-01-18,9,-1
24,2014-01-18,10,-1
24,2014-01-18,11,-1
24,2014-01-18,12,-1
24,2014-01-18,13,-1
24,2014-01-18,14,-1
24,2014-01-18,15,-1
24,2014-01-18,16,-1
24,2014-01-18,17,-1
24,2014-01-18,18,1
24,2014-01-18,19,1
24,2014-01-18,20,-1
24,2014-01-18,21,-1
24,2014-01-18,22,-1
24,2014-01-18,23,-1
24,2014-01-19,0,-1
24,2014-01-19,1,-1
24,2014-01-19,2,-1
24,2014-01-19,3,-1
24,2014-01-19,4,-1
24,2014-01-19,5,-1
24,2014-01-19,6,-1
24,2014-01-19,7,-1
24,2014-01-19,8,-1
24,2014-01-19,9,-1
24,2014-01-19,10,-1
24,2014-01-19,11,-1
24,2014-01-19,12,1
24,2014-01-19,13,1
24,2014-01-19,14,0
24,2014-01-19,15,-1
24,2014-01-19,16,-1
24,2014-01-19,17,-1
24,2014-01-19,18,1
24,2014-01-19,19,-1
24,2014-01-19,20,1
24,2014-01-19,21,-1
24,2014-01-19,22,-1
24,2014-01-19,23,-1
25,2014-01-06,0,-1
25,2014-01-06,1,-1
25,2014-01-06,2,-1
25,2014-01-06,3,-1
25,2014-01-06,4,-1
25,2014-01-06,5,-1
25,2014-01-06,6,-1
25,2014-01-06,7,0
25,2014-01-06,8,0
25,2014-01-06,9,-1
25,2014-01-06,10,-1
25,2014-01-06,11,-1
25,2014-01-06,12,1
25,2014-01-06,13,-1
25,2014-01-06,14,1
25,2014-01-06,15,-1
25,2014-01-06,16,-1
25,2014-01-06,17,1
25,2014-01-06,18,-1
25,2014-01-06,19,1
25,2014-01-06,20,-1
25,2014-01-06,21,1
25,2014-01-06,22,-1
25,2014-01-06,23,-1
25,2014-01-07,0,-1
25,2014-01-07,1,-1
25,2014-01-07,2,-1
25,2014-01-07,3,-1
25,2014-01-07,4,-1
25,2014-01-07,5,-1
25,2014-01-07,6,-1
25,2014-01-07,7,1
25,2014-01-07,8,0
25,2014-01-07,9,-1
25,2014-01-07,10,-1
25,2014-01-07,11,-1
25,2014-01-07,12,1
25,2014-01-07,13,1
25,2014-01-07,14,-1
25,2014-01-07,15,-1
25,2014-01-07,16,-1
25,2014-01-07,17,1
25,2014-01-07,18,-1
25,2014-01-07,19,1
25,2014-01-07,20,1
25,2014-01-07,21,-1
25,2014-01-07,22,-1
25,2014-01-07,23,-1
25,2014-01-08,0,-1
25,2014-01-08,1,-1
25,2014-01-08,2,-1
25,2014-01-08,3,-1
25,2014-01-08,4,-1
25,2014-01-08,5,-1
25,2014-01-08,6,-1
25,2014-01-08,7,1
25,2014-01-08,8,0
25,2014-01-08,9,-1
25,2014-01-08,10,-1
25,2014-01-08,11,-1
25,2014-01-08,12,1
25,2014-01-08,13,1
25,2014-01-08,14,-1
25,2014-01-08,15,-1
25,2014-01-08,16,-1
25,2014-01-08,17,1
25,2014-01-08,18,1
25,2014-01-08,19,-1
25,2014-01-08,20,1
25,2014-01-08,21,-1
25,2014-01-08,22,-1
25,2014-01-08,23,-1
25,2014-01-09,0,-1
25,2014-01-09,1,-1
25,2014-01-09,2,-1
25,2014-01-09,3,-1
25,2014-01-09,4,-1
25,2014-01-09,5,-1
25,2014-01-09,6,-1
25,2014-01-09,7,1
25,2014-01-09,8,1
25,2014-01-09,9,-1
25,2014-01-09,10,-1
25,2014-01-09,11,-1
25,2014-01-09,12,1
25,2014-01-09,13,1
25,2014-01-09,14,0
25,2014-01-09,15,-1
25,2014-01-09,16,-1
25,2014-01-09,17,1
25,2014-01-09,18,-1
25,2014-01-09,19,-1
25,2014-01-09,20,-1
25,2014-01-09,21,-1
25,2014-01-09,22,-1
25,2014-01-09,23,-1
25,2014-01-10,0,-1
25,2014-01-10,1,-1
25,2014-01-10,2,-1
25,2014-01-10,3,-1
25,2014-01-10,4,-1
25,2014-01-10,5,-1
25,2014-01-10,6,-1
25,2014-01-10,7,1
25,2014-01-10,8,1
25,2014-01-10,9,-1
25,2014-01-10,10,-1
25,2014-01-10,11,-1
25,2014-01-10,12,1
25,2014-01-10,13,1
25,2014-01-10,14,0
25,2014-01-10,15,-1
25,2014-01-10,16,-1
25,2014-01-10,17,1
25,2014-01-10,18,1
25,2014-01-10,19,0
25,2014-01-10,20,-1
25,2014-01-10,21,-1
25,2014-01-10,22,-1
25,2014-01-10,23,1
25,2014-01-11,0,-1
25,2014-01-11,1,-1
25,2014-01-11,2,-1
25,2014-01-11,3,-1
25,2014-01-11,4,-1
25,2014-01-11,5,-1
25,2014-01-11,6,-1
25,2014-01-11,7,-1
25,2014-01-11,8,-1
25,2014-01-11,9,-1
25,2014-01-11,10,-1
25,2014-01-11,11,-1
25,2014-01-11,12,1
25,2014-01-11,13,-1
25,2014-01-11,14,1
25,2014-01-11,15,-1
25,2014-01-11,16,-1
25,2014-01-11,17,-1
25,2014-01-11,18,1
25,2014-01-11,19,1
25,2014-01-11,20,-1
25,2014-01-11,21,-1
25,2014-01-11,22,-1
25,2014-01-11,23,-1
25,2014-01-12,0,-1
25,2014-01-12,1,-1
25,2014-01-12,2,-1
25,2014-01-12,3,-1
25,2014-01-12,4,-1
25,2014-01-12,5,-1
25,2014-01-12,6,-1
25,2014-01-12,7,-1
25,2014-01-12,8,-1
25,2014-01-12,9,-1
25,2014-01-12,10,-1
25,2014-01-12,11,-1
25,2014-01-12,12,1
25,2014-01-12,13,1
25,2014-01-12,14,-1
25,2014-01-12,15,1
25,2014-01-12,16,0
25,2014-01-12,17,-1
25,2014-01-12,18,1
25,2014-01-12,19,-1
25,2014-01-12,20,1
25,2014-01-12,21,-1
25,2014-01-12,22,-1
25,2014-01-12,23,-1
25,2014-01-13,0,-1
25,2014-01-13,1,-1
25,2014-01-13,2,-1
25,2014-01-13,3,-1
25,2014-01-13,4,-1
25,2014-01-13,5,-1
25,2014-01-13,6,-1
25,2014-01-13,7,1
25,2014-01-13,8,1
25,2014-01-13,9,-1
25,2014-01-13,10,-1
25,2014-01-13,11,-1
25,2014-01-13,12,1
25,2014-01-13,13,1
25,2014-01-13,14,-1
25,2014-01-13,15,-1
25,2014-01-13,16,-1
25,2014-01-13,17,1
25,2014-01-13,18,-1
25,2014-01-13,19,1
25,2014-01-13,20,1
25,2014-01-13,21,-1
25,2014-01-13,22,-1
25,2014-01-13,23,-1
25,2014-01-14,0,-1
25,2014-01-14,1,-1
25,2014-01-14,2,-1
25,2014-01-14,3,-1
25,2014-01-14,4,-1
25,2014-01-14,5,-1
25,2014-01-14,6,-1
25,2014-01-14,7,1
25,2014-01-14,8,0
25,2014-01-14,9,-1
25,2014-01-14,10,-1
25,2014-01-14,11,-1
25,2014-01-14,12,1
25,2014-01-14,13,1
25,2014-01-14,14,-1
25,2014-01-14,15,-1
25,2014-01-14,16,-1
25,2014-01-14,17,1
25,2014-01-14,18,-1
25,2014-01-14,19,-1
25,2014-01-14,20,-1
25,2014-01-14,21,-1
25,2014-01-14,22,-1
25,2014-01-14,23,-1
25,2014-01-15,0,-1
25,2014-01-15,1,-1
25,2014-01-15,2,-1
25,2014-01-15,3,-1
25,2014-01-15,4,-1
25,2014-01-15,5,-1
25,2014-01-15,6,-1
25,2014-01-15,7,1
25,2014-01-15,8,-1
25,2014-01-15,9,-1
25,2014-01-15,10,-1
25,2014-01-15,11,-1
25,2014-01-15,12,1
25,2014-01-15,13,1
25,2014-01-15,14,-1
25,2014-01-15,15,-1
25,2014-01-15,16,-1
25,2014-01-15,17,1
25,2014-01-15,18,1
25,2014-01-15,19,-1
25,2014-01-15,20,1
25,2014-01-15,21,-1
25,2014-01-15,22,-1
25,2014-01-15,23,-1
25,2014-01-16,0,-1
25,2014-01-16,1,-1
25,2014-01-16,2,-1
25,2014-01-16,3,-1
25,2014-01-16,4,-1
